Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00    1536/1536        axhelm_ [121]
[356]    0.0    0.00    0.00    1536         addcol3_ [356]
-----------------------------------------------
                0.00    0.00    1344/1344        dlarfg_ [353]
[357]    0.0    0.00    0.00    1344         dnrm2_ [357]
-----------------------------------------------
                0.00    0.00     616/1311        newton_face [370]
                0.00    0.00     695/1311        newton_vol [321]
[358]    0.0    0.00    0.00    1311         lin_solve_sym_2 [358]
-----------------------------------------------
                0.00    0.00      54/1253        zwgljd_ [443]
                0.00    0.00     188/1253        zwgjd_ [425]
                0.00    0.00    1011/1253        jacg_ [423]
[359]    0.0    0.00    0.00    1253         jacobf_ [359]
-----------------------------------------------
                0.00    0.00    1032/1032        dlarf_ [352]
[360]    0.0    0.00    0.00    1032         dger_ [360]
-----------------------------------------------
                0.00    0.00    1032/1032        dsytd2_ [400]
[361]    0.0    0.00    0.00    1032         dsymv_ [361]
                0.00    0.00    2064/81905       lsame_ [308]
-----------------------------------------------
                0.00    0.00       1/881         startx1_ [215]
                0.00    0.00      16/881         gammam1_ [120]
                0.00    0.00      96/881         geodat1_ [199]
                0.00    0.00     768/881         axhelm_ [121]
[362]    0.0    0.00    0.00     881         col3_ [362]
-----------------------------------------------
                0.00    0.00     156/780         allreduce_exec [410]
                0.00    0.00     156/780         dry_run_time [108]
                0.00    0.00     156/780         pw_exec [37]
                0.00    0.00     312/780         cr_exec [181]
[363]    0.0    0.00    0.00     780         scatter_noop [363]
-----------------------------------------------
                0.00    0.00     768/768         jl_findpts_local_setup_3 [139]
[364]    0.0    0.00    0.00     768         hash_range_3 [364]
-----------------------------------------------
                0.00    0.00     360/720         hgll_ [378]
                0.00    0.00     360/720         dgll_ [479]
[365]    0.0    0.00    0.00     720         pnleg_ [365]
-----------------------------------------------
                0.00    0.00      60/642         pw_exec [37]
                0.00    0.00      69/642         jl_gs [118]
                0.00    0.00     513/642         cr_exec [181]
[366]    0.0    0.00    0.00     642         jl_gs_scatter [366]
-----------------------------------------------
                0.00    0.00     640/640         dsteqr_ [395]
[367]    0.0    0.00    0.00     640         dswap_ [367]
-----------------------------------------------
                0.00    0.00     129/633         gs_aux [27]
                0.00    0.00     504/633         cr_exec [181]
[368]    0.0    0.00    0.00     633         jl_gs_gather [368]
-----------------------------------------------
                0.00    0.00       1/626         setside_ [211]
                0.00    0.00       1/626         startx1_ [215]
                0.00    0.00      16/626         gammam1_ [120]
                0.00    0.00     608/626         axhelm_ [121]
[369]    0.0    0.00    0.00     626         cmult_ [369]
-----------------------------------------------
                0.00    0.00     616/616         findpt_face [235]
[370]    0.0    0.00    0.00     616         newton_face [370]
                0.00    0.00     616/1311        lin_solve_sym_2 [358]
-----------------------------------------------
                0.00    0.00     608/608         axhelm_ [121]
[371]    0.0    0.00    0.00     608         add3_ [371]
-----------------------------------------------
                0.00    0.00     129/603         pnormj_ [424]
                0.00    0.00     237/603         endw2_ [438]
                0.00    0.00     237/603         endw1_ [437]
[372]    0.0    0.00    0.00     603         gammaf_ [372]
-----------------------------------------------
                0.00    0.00       1/588         setup_topo_ [136]
                0.00    0.00       1/588         cmt_set_fc_ptr_ [505]
                0.00    0.00      10/588         setvert3d_ [191]
                0.00    0.00     576/588         facexv_ [375]
[373]    0.0    0.00    0.00     588         dsset_ [373]
-----------------------------------------------
                0.00    0.00     585/585         area3_ [485]
[374]    0.0    0.00    0.00     585         vcross_ [374]
-----------------------------------------------
                0.00    0.00     576/576         area3_ [485]
[375]    0.0    0.00    0.00     576         facexv_ [375]
                0.00    0.00     576/588         dsset_ [373]
-----------------------------------------------
                0.00    0.00     528/528         jl_crs_setup [147]
[376]    0.0    0.00    0.00     528         jl_sparse_cholesky_solve [376]
-----------------------------------------------
                0.00    0.00     512/512         setdef_ [107]
[377]    0.0    0.00    0.00     512         ifvchk_ [377]
-----------------------------------------------
                0.00    0.00     432/432         igllm_ [462]
[378]    0.0    0.00    0.00     432         hgll_ [378]
                0.00    0.00     360/360         pndleg_ [381]
                0.00    0.00     360/720         pnleg_ [365]
-----------------------------------------------
                0.00    0.00     414/414         jl_crs_setup [147]
[379]    0.0    0.00    0.00     414         apply_p_Als [379]
-----------------------------------------------
                0.00    0.00     192/384         setlog_ [288]
                0.00    0.00     192/384         bcmask_ [204]
[380]    0.0    0.00    0.00     384         chknord_ [380]
-----------------------------------------------
                0.00    0.00     360/360         hgll_ [378]
[381]    0.0    0.00    0.00     360         pndleg_ [381]
-----------------------------------------------
                0.00    0.00      96/352         h1mg_setup_mask_ [207]
                0.00    0.00      96/352         hsmg_setup_fast_ [66]
                0.00    0.00     160/352         hsmg_setup_mask_ [197]
[382]    0.0    0.00    0.00     352         get_fast_bc_ [382]
-----------------------------------------------
                0.00    0.00       1/334         hsmg_setup_semhat_ [213]
                0.00    0.00       1/334         gen_dgl_ [304]
                0.00    0.00       1/334         gen_int_ [171]
                0.00    0.00       3/334         h1mg_setup_semhat_ [203]
                0.00    0.00       8/334         hsmg_setup_intp_ [495]
                0.00    0.00      32/334         xyzlin_ [127]
                0.00    0.00     288/334         hsmg_setup_fast1d_ [67]
[383]    0.0    0.00    0.00     334         transpose_ [383]
-----------------------------------------------
                0.00    0.00       1/324         files_ [236]
                0.00    0.00       1/324         rdbdry_ [214]
                0.00    0.00      15/324         slogic_ [553]
                0.00    0.00     144/324         cscan_ [194]
                0.00    0.00     163/324         rdparam_ [174]
[384]    0.0    0.00    0.00     324         indx1_ [384]
-----------------------------------------------
                0.00    0.00       3/315         hash_build_3 [155]
                0.00    0.00      39/315         gs_setup_aux [91]
                0.00    0.00     117/315         dry_run_time [108]
                0.00    0.00     156/315         allreduce_exec [410]
[385]    0.0    0.00    0.00     315         jl_comm_allreduce [385]
-----------------------------------------------
                0.00    0.00     156/312         dry_run_time [108]
                0.00    0.00     156/312         cr_exec [181]
[386]    0.0    0.00    0.00     312         gather_noop [386]
-----------------------------------------------
                0.00    0.00     288/288         dsteqr_ [395]
[387]    0.0    0.00    0.00     288         dlaev2_ [387]
-----------------------------------------------
                0.00    0.00     288/288         dsteqr_ [395]
[388]    0.0    0.00    0.00     288         dlanst_ [388]
                0.00    0.00     864/81905       lsame_ [308]
-----------------------------------------------
                0.00    0.00     288/288         dsyev_ [396]
[389]    0.0    0.00    0.00     288         dlansy_ [389]
                0.00    0.00     576/81905       lsame_ [308]
-----------------------------------------------
                0.00    0.00     288/288         dorgql_ [391]
[390]    0.0    0.00    0.00     288         dorg2l_ [390]
                0.00    0.00    1632/1632        dlarf_ [352]
                0.00    0.00    1632/5928        dscal_ [328]
-----------------------------------------------
                0.00    0.00     288/288         dorgtr_ [392]
[391]    0.0    0.00    0.00     288         dorgql_ [391]
                0.00    0.00     288/2016        ilaenv_ [340]
                0.00    0.00     288/288         dorg2l_ [390]
-----------------------------------------------
                0.00    0.00     288/288         dsyev_ [396]
[392]    0.0    0.00    0.00     288         dorgtr_ [392]
                0.00    0.00     288/81905       lsame_ [308]
                0.00    0.00     288/2016        ilaenv_ [340]
                0.00    0.00     288/288         dorgql_ [391]
-----------------------------------------------
                0.00    0.00     288/288         dpotrf_ [394]
[393]    0.0    0.00    0.00     288         dpotf2_ [393]
                0.00    0.00    1920/2952        ddot_ [334]
                0.00    0.00    1632/2664        dgemv_ [335]
                0.00    0.00    1632/5928        dscal_ [328]
                0.00    0.00     288/81905       lsame_ [308]
-----------------------------------------------
                0.00    0.00     288/288         dsygv_ [399]
[394]    0.0    0.00    0.00     288         dpotrf_ [394]
                0.00    0.00     288/81905       lsame_ [308]
                0.00    0.00     288/2016        ilaenv_ [340]
                0.00    0.00     288/288         dpotf2_ [393]
-----------------------------------------------
                0.00    0.00     288/288         dsyev_ [396]
[395]    0.0    0.00    0.00     288         dsteqr_ [395]
                0.00    0.00   14376/14376       dlartg_ [316]
                0.00    0.00    3656/3656        dlasr_ [332]
                0.00    0.00    3368/4400        dlapy2_ [330]
                0.00    0.00     640/640         dswap_ [367]
                0.00    0.00     576/81905       lsame_ [308]
                0.00    0.00     576/3220        dlamch_ [333]
                0.00    0.00     288/288         dlanst_ [388]
                0.00    0.00     288/288         dlaev2_ [387]
-----------------------------------------------
                0.00    0.00     288/288         dsygv_ [399]
[396]    0.0    0.00    0.00     288         dsyev_ [396]
                0.00    0.00     864/81905       lsame_ [308]
                0.00    0.00     576/3220        dlamch_ [333]
                0.00    0.00     288/2016        ilaenv_ [340]
                0.00    0.00     288/288         dlansy_ [389]
                0.00    0.00     288/288         dsytrd_ [401]
                0.00    0.00     288/288         dorgtr_ [392]
                0.00    0.00     288/288         dsteqr_ [395]
-----------------------------------------------
                0.00    0.00     288/288         dsygst_ [398]
[397]    0.0    0.00    0.00     288         dsygs2_ [397]
                0.00    0.00    3264/4296        daxpy_ [331]
                0.00    0.00    1632/5928        dscal_ [328]
                0.00    0.00    1632/2664        dsyr2_ [336]
                0.00    0.00    1632/1632        dtrsv_ [354]
                0.00    0.00     288/81905       lsame_ [308]
-----------------------------------------------
                0.00    0.00     288/288         dsygv_ [399]
[398]    0.0    0.00    0.00     288         dsygst_ [398]
                0.00    0.00     288/81905       lsame_ [308]
                0.00    0.00     288/2016        ilaenv_ [340]
                0.00    0.00     288/288         dsygs2_ [397]
-----------------------------------------------
                0.00    0.00     288/288         generalev_ [265]
[399]    0.0    0.00    0.00     288         dsygv_ [399]
                0.00    0.00     576/81905       lsame_ [308]
                0.00    0.00     288/2016        ilaenv_ [340]
                0.00    0.00     288/288         dpotrf_ [394]
                0.00    0.00     288/288         dsygst_ [398]
                0.00    0.00     288/288         dsyev_ [396]
                0.00    0.00     288/288         dtrsm_ [402]
-----------------------------------------------
                0.00    0.00     288/288         dsytrd_ [401]
[400]    0.0    0.00    0.00     288         dsytd2_ [400]
                0.00    0.00    1632/1632        dlarfg_ [353]
                0.00    0.00    1032/1032        dsymv_ [361]
                0.00    0.00    1032/2952        ddot_ [334]
                0.00    0.00    1032/4296        daxpy_ [331]
                0.00    0.00    1032/2664        dsyr2_ [336]
                0.00    0.00     288/81905       lsame_ [308]
-----------------------------------------------
                0.00    0.00     288/288         dsyev_ [396]
[401]    0.0    0.00    0.00     288         dsytrd_ [401]
                0.00    0.00     288/81905       lsame_ [308]
                0.00    0.00     288/2016        ilaenv_ [340]
                0.00    0.00     288/288         dsytd2_ [400]
-----------------------------------------------
                0.00    0.00     288/288         dsygv_ [399]
[402]    0.0    0.00    0.00     288         dtrsm_ [402]
                0.00    0.00    2016/81905       lsame_ [308]
-----------------------------------------------
                0.00    0.00     256/256         verrhe_ [296]
[403]    0.0    0.00    0.00     256         volum0_ [403]
-----------------------------------------------
                0.00    0.00     192/192         jl_obbox_calc_3 [154]
[404]    0.0    0.00    0.00     192         bbox_3_tfm [404]
-----------------------------------------------
                0.00    0.00     192/192         setlog_ [288]
[405]    0.0    0.00    0.00     192         chkcbc_ [405]
-----------------------------------------------
                0.00    0.00     192/192         jl_obbox_calc_3 [154]
[406]    0.0    0.00    0.00     192         copy_strided [406]
-----------------------------------------------
                0.00    0.00     192/192         iface_vert_int8cmt_ [521]
[407]    0.0    0.00    0.00     192         facind_ [407]
-----------------------------------------------
                0.00    0.00      14/170         jl_comm_scan [452]
                0.00    0.00     156/170         allreduce_exec [410]
[408]    0.0    0.00    0.00     170         jl_gs_init_array [408]
-----------------------------------------------
                0.00    0.00       1/160         initdat_ [146]
                0.00    0.00       1/160         runstat_ [273]
                0.00    0.00       1/160         rdhist_ [228]
                0.00    0.00       1/160         rdbdry_ [214]
                0.00    0.00       1/160         rdcurve_ [222]
                0.00    0.00       2/160         get_session_info_ [298]
                0.00    0.00       9/160         files_ [236]
                0.00    0.00     144/160         cscan_ [194]
[409]    0.0    0.00    0.00     160         blank_ [409]
-----------------------------------------------
                0.00    0.00     156/156         dry_run_time [108]
[410]    0.0    0.00    0.00     156         allreduce_exec [410]
                0.00    0.00     156/170         jl_gs_init_array [408]
                0.00    0.00     156/780         scatter_noop [363]
                0.00    0.00     156/8389        jl_crystal_router [318]
                0.00    0.00     156/315         jl_comm_allreduce [385]
-----------------------------------------------
                0.00    0.00      63/142         findpt_edge [234]
                0.00    0.00      79/142         newton_vol [321]
[411]    0.0    0.00    0.00     142         edge_index [411]
-----------------------------------------------
                0.00    0.00       1/135         jl_sortv_ull [238]
                0.00    0.00     134/135         jl_sortp_ull [100]
[412]    0.0    0.00    0.00     135         radix_zeros_ull [412]
-----------------------------------------------
                0.00    0.00      96/96          glmapm1_ [196]
[413]    0.0    0.00    0.00      96         chkjac_ [413]
-----------------------------------------------
                0.00    0.00      96/96          h1mg_setup_schwarz_wt_1_ [189]
[414]    0.0    0.00    0.00      96         h1mg_setup_schwarz_wt3d_2_ [414]
-----------------------------------------------
                0.00    0.00      96/96          h1mg_setup_schwarz_wt_1_ [189]
[415]    0.0    0.00    0.00      96         h1mg_setup_schwarz_wt_2_ [415]
-----------------------------------------------
                0.00    0.00      96/96          volume_ [278]
[416]    0.0    0.00    0.00      96         vlsum_ [416]
-----------------------------------------------
                0.00    0.00       8/88          bcmask_ [204]
                0.00    0.00       8/88          set_up_h1_crs_ [122]
                0.00    0.00      24/88          h1mg_setup_mask_ [207]
                0.00    0.00      48/88          vrdsmsh_ [151]
[417]    0.0    0.00    0.00      88         facev_ [417]
-----------------------------------------------
                0.00    0.00      75/75          findpt_edge [234]
[418]    0.0    0.00    0.00      75         newton_edge [418]
-----------------------------------------------
                0.00    0.00      69/69          gs_aux [27]
[419]    0.0    0.00    0.00      69         jl_gs_init [419]
-----------------------------------------------
                0.00    0.00       3/67          geodat1_ [199]
                0.00    0.00      64/67          vprops_ [303]
[420]    0.0    0.00    0.00      67         cfill_ [420]
-----------------------------------------------
                0.00    0.00      48/48          hsmg_setup_fast1d_ [67]
[421]    0.0    0.00    0.00      48         row_zero_ [421]
-----------------------------------------------
                0.00    0.00       3/44          jl_gs_gather_many [52]
                0.00    0.00       3/44          jl_gs_gather_vec_to_many [53]
                0.00    0.00      16/44          cr_exec [181]
                0.00    0.00      22/44          gs_aux [27]
[422]    0.0    0.00    0.00      44         gather_double_mul [422]
-----------------------------------------------
                0.00    0.00      43/43          zwgjd_ [425]
[423]    0.0    0.00    0.00      43         jacg_ [423]
                0.00    0.00    1011/1253        jacobf_ [359]
-----------------------------------------------
                0.00    0.00      43/43          zwgjd_ [425]
[424]    0.0    0.00    0.00      43         pnormj_ [424]
                0.00    0.00     129/603         gammaf_ [372]
-----------------------------------------------
                0.00    0.00      17/43          zwgj_ [449]
                0.00    0.00      26/43          zwgljd_ [443]
[425]    0.0    0.00    0.00      43         zwgjd_ [425]
                0.00    0.00     188/1253        jacobf_ [359]
                0.00    0.00      43/43          jacg_ [423]
                0.00    0.00      43/43          pnormj_ [424]
-----------------------------------------------
                0.00    0.00       3/41          geodat1_ [199]
                0.00    0.00       3/41          glmapm1_ [196]
                0.00    0.00       3/41          geom2_ [270]
                0.00    0.00      32/41          mg_scale_mass_ [267]
[426]    0.0    0.00    0.00      41         invers2_ [426]
-----------------------------------------------
                0.00    0.00      37/37          mfo_outfld_ [156]
[427]    0.0    0.00    0.00      37         byte_set_view_ [427]
-----------------------------------------------
                0.00    0.00       1/34          pprint_all_ [544]
                0.00    0.00       1/34          mapelpr_ [226]
                0.00    0.00       5/34          mfo_mdatas_ [292]
                0.00    0.00       5/34          mfo_outs_ [293]
                0.00    0.00       6/34          mfo_mdatav_ [291]
                0.00    0.00       6/34          mfo_outv_ [158]
                0.00    0.00      10/34          mfo_write_hdr_ [289]
[428]    0.0    0.00    0.00      34         crecv_ [428]
-----------------------------------------------
                0.00    0.00       1/34          pprint_all_ [544]
                0.00    0.00       1/34          mapelpr_ [226]
                0.00    0.00       5/34          mfo_mdatas_ [292]
                0.00    0.00       5/34          mfo_outs_ [293]
                0.00    0.00       6/34          mfo_mdatav_ [291]
                0.00    0.00       6/34          mfo_outv_ [158]
                0.00    0.00      10/34          mfo_write_hdr_ [289]
[429]    0.0    0.00    0.00      34         csend_ [429]
-----------------------------------------------
                0.00    0.00      32/32          get_face [242]
[430]    0.0    0.00    0.00      32         compute_face_data_st [430]
                0.00    0.00      96/2262        jl_tensor_mtxm [337]
-----------------------------------------------
                0.00    0.00      32/32          mg_set_gb_ [239]
[431]    0.0    0.00    0.00      32         gxfer_e_ [431]
-----------------------------------------------
                0.00    0.00      32/32          genxyz_ [105]
[432]    0.0    0.00    0.00      32         sethmat_ [432]
-----------------------------------------------
                0.00    0.00       1/31          setup_topo_ [136]
                0.00    0.00       1/31          eigenv_ [112]
                0.00    0.00       1/31          setics_ [145]
                0.00    0.00       1/31          h1mg_setup_ [72]
                0.00    0.00       3/31          h1mg_setup_mask_ [207]
                0.00    0.00       3/31          h1mg_setup_schwarz_wt_1_ [189]
                0.00    0.00       3/31          set_up_h1_crs_ [122]
                0.00    0.00       4/31          baryweights_ [503]
                0.00    0.00       4/31          vrdsmsh_ [151]
                0.00    0.00       5/31          bcmask_ [204]
                0.00    0.00       5/31          hsmg_setup_mask_ [197]
[433]    0.0    0.00    0.00      31         rone_ [433]
-----------------------------------------------
                0.00    0.00       1/30          rdicdf_ [300]
                0.00    0.00       1/30          get_vert_map_ [253]
                0.00    0.00       2/30          rdout_ [302]
                0.00    0.00       2/30          rdmatp_ [212]
                0.00    0.00       2/30          get_session_info_ [298]
                0.00    0.00       3/30          rdobj_ [301]
                0.00    0.00       3/30          rdhist_ [228]
                0.00    0.00       5/30          readat_ [137]
                0.00    0.00       5/30          mfo_outfld_ [156]
                0.00    0.00       6/30          rdparam_ [174]
[434]    0.0    0.00    0.00      30         bcast_ [434]
-----------------------------------------------
                0.00    0.00      28/28          jl_comm_scan [452]
[435]    0.0    0.00    0.00      28         jl_gs_gather_array [435]
-----------------------------------------------
                0.00    0.00      27/27          glmapm1_ [196]
[436]    0.0    0.00    0.00      27         ascol5_ [436]
-----------------------------------------------
                0.00    0.00      27/27          zwgljd_ [443]
[437]    0.0    0.00    0.00      27         endw1_ [437]
                0.00    0.00     237/603         gammaf_ [372]
-----------------------------------------------
                0.00    0.00      27/27          zwgljd_ [443]
[438]    0.0    0.00    0.00      27         endw2_ [438]
                0.00    0.00     237/603         gammaf_ [372]
-----------------------------------------------
                0.00    0.00      27/27          axhelm_ [121]
[439]    0.0    0.00    0.00      27         setfast_ [439]
                0.00    0.00     608/1632        vlmin_ [355]
                0.00    0.00     608/1920        vlmax_ [351]
                0.00    0.00      27/27          vlamax_ [441]
-----------------------------------------------
                0.00    0.00       9/27          area3_ [485]
                0.00    0.00      18/27          geodat1_ [199]
[440]    0.0    0.00    0.00      27         vdot3_ [440]
-----------------------------------------------
                0.00    0.00      27/27          setfast_ [439]
[441]    0.0    0.00    0.00      27         vlamax_ [441]
-----------------------------------------------
                0.00    0.00      27/27          zwgll_ [444]
[442]    0.0    0.00    0.00      27         zwglj_ [442]
                0.00    0.00      27/27          zwgljd_ [443]
-----------------------------------------------
                0.00    0.00      27/27          zwglj_ [442]
[443]    0.0    0.00    0.00      27         zwgljd_ [443]
                0.00    0.00      54/1253        jacobf_ [359]
                0.00    0.00      27/27          endw1_ [437]
                0.00    0.00      27/27          endw2_ [438]
                0.00    0.00      26/43          zwgjd_ [425]
-----------------------------------------------
                0.00    0.00       1/27          gen_int_ [171]
                0.00    0.00       3/27          baryweights_ [503]
                0.00    0.00       6/27          semhat_ [183]
                0.00    0.00       8/27          gen_crs_basis_ [272]
                0.00    0.00       9/27          genwz_ [282]
[444]    0.0    0.00    0.00      27         zwgll_ [444]
                0.00    0.00      27/27          zwglj_ [442]
-----------------------------------------------
                0.00    0.00      24/24          cr_free [459]
[445]    0.0    0.00    0.00      24         cr_free_stage_maps [445]
-----------------------------------------------
                0.00    0.00      24/24          setside_ [211]
[446]    0.0    0.00    0.00      24         mod1_ [446]
-----------------------------------------------
                0.00    0.00       1/21          io_init_ [294]
                0.00    0.00      20/21          gbtuple_rank_ [192]
[447]    0.0    0.00    0.00      21         igl_running_sum_ [447]
-----------------------------------------------
                0.00    0.00       1/19          pprint_all_ [544]
                0.00    0.00       3/19          files_ [236]
                0.00    0.00      15/19          slogic_ [553]
[448]    0.0    0.00    0.00      19         ltrunc_ [448]
-----------------------------------------------
                0.00    0.00      17/17          zwgl_ [450]
[449]    0.0    0.00    0.00      17         zwgj_ [449]
                0.00    0.00      17/43          zwgjd_ [425]
-----------------------------------------------
                0.00    0.00       1/17          gen_int_ [171]
                0.00    0.00       2/17          gen_dgl_ [304]
                0.00    0.00       4/17          set_dealias_face_ [327]
                0.00    0.00       5/17          set_dealias_rx_ [193]
                0.00    0.00       5/17          semhat_ [183]
[450]    0.0    0.00    0.00      17         zwgl_ [450]
                0.00    0.00      17/17          zwgj_ [449]
-----------------------------------------------
                0.00    0.00       3/15          jl_lobatto_quad [491]
                0.00    0.00       3/15          jl_findpts_el_setup_3 [530]
                0.00    0.00       9/15          jl_gll_lag_setup [469]
[451]    0.0    0.00    0.00      15         jl_lobatto_nodes [451]
-----------------------------------------------
                0.00    0.00      14/14          shared_ids [198]
[452]    0.0    0.00    0.00      14         jl_comm_scan [452]
                0.00    0.00      28/28          jl_gs_gather_array [435]
                0.00    0.00      14/170         jl_gs_init_array [408]
-----------------------------------------------
                0.00    0.00      14/14          gs_setup_aux [91]
[453]    0.0    0.00    0.00      14         jl_crystal_free [453]
-----------------------------------------------
                0.00    0.00      14/14          gs_setup_aux [91]
[454]    0.0    0.00    0.00      14         jl_crystal_init [454]
                0.00    0.00      28/74957       uintcpy [309]
-----------------------------------------------
                0.00    0.00      14/14          vrdsmsh_ [151]
[455]    0.0    0.00    0.00      14         sub2_ [455]
-----------------------------------------------
                0.00    0.00      13/13          auto_setup [92]
[456]    0.0    0.00    0.00      13         allreduce_free [456]
-----------------------------------------------
                0.00    0.00      13/13          set_vert_ [190]
[457]    0.0    0.00    0.00      13         check_p_bc_ [457]
-----------------------------------------------
                0.00    0.00      13/13          set_vert_ [190]
[458]    0.0    0.00    0.00      13         usrsetvert_ [458]
-----------------------------------------------
                0.00    0.00       2/12          jl_gs_free [489]
                0.00    0.00      10/12          auto_setup [92]
[459]    0.0    0.00    0.00      12         cr_free [459]
                0.00    0.00      24/24          cr_free_stage_maps [445]
-----------------------------------------------
                0.00    0.00      12/12          gs_aux [27]
[460]    0.0    0.00    0.00      12         gather_double_max [460]
-----------------------------------------------
                0.00    0.00      12/12          gs_aux [27]
[461]    0.0    0.00    0.00      12         gather_double_min [461]
-----------------------------------------------
                0.00    0.00      12/12          genwz_ [282]
[462]    0.0    0.00    0.00      12         igllm_ [462]
                0.00    0.00     432/432         hgll_ [378]
-----------------------------------------------
                0.00    0.00       1/11          nek_init_ [56]
                0.00    0.00      10/11          mfo_outfld_ [156]
[463]    0.0    0.00    0.00      11         dnekclock_sync_ [463]
                0.00    0.00      11/2250        nekgsync_ [338]
-----------------------------------------------
                0.00    0.00      11/11          i8gop_ [465]
[464]    0.0    0.00    0.00      11         i8copy_ [464]
-----------------------------------------------
                0.00    0.00       1/11          i8glsum_ [520]
                0.00    0.00      10/11          i8glmax_ [466]
[465]    0.0    0.00    0.00      11         i8gop_ [465]
                0.00    0.00      11/11          i8copy_ [464]
-----------------------------------------------
                0.00    0.00      10/10          setvert3d_ [191]
[466]    0.0    0.00    0.00      10         i8glmax_ [466]
                0.00    0.00      10/11          i8gop_ [465]
-----------------------------------------------
                0.00    0.00       9/9           glmapm1_ [196]
[467]    0.0    0.00    0.00       9         addcol4_ [467]
-----------------------------------------------
                0.00    0.00       9/9           h1mg_setup_schwarz_wt_1_ [189]
[468]    0.0    0.00    0.00       9         hsmg_extrude_ [468]
-----------------------------------------------
                0.00    0.00       3/9           jl_obbox_calc_3 [154]
                0.00    0.00       3/9           jl_lob_bnd_setup [490]
                0.00    0.00       3/9           jl_findpts_el_setup_3 [530]
[469]    0.0    0.00    0.00       9         jl_gll_lag_setup [469]
                0.00    0.00       9/15          jl_lobatto_nodes [451]
                0.00    0.00       9/9           lagrange_coef [472]
-----------------------------------------------
                0.00    0.00       3/9           jl_obbox_calc_3 [154]
                0.00    0.00       3/9           jl_lob_bnd_setup [490]
                0.00    0.00       3/9           jl_findpts_el_setup_3 [530]
[470]    0.0    0.00    0.00       9         jl_gll_lag_size [470]
-----------------------------------------------
                0.00    0.00       9/9           jl_sparse_cholesky_factor [497]
[471]    0.0    0.00    0.00       9         jl_sortv_ui [471]
-----------------------------------------------
                0.00    0.00       9/9           jl_gll_lag_setup [469]
[472]    0.0    0.00    0.00       9         lagrange_coef [472]
                0.00    0.00      54/23696       gll_lag_06 [313]
-----------------------------------------------
                0.00    0.00       9/9           jl_lobatto_quad [491]
[473]    0.0    0.00    0.00       9         legendre [473]
-----------------------------------------------
                0.00    0.00       9/9           setarea_ [201]
[474]    0.0    0.00    0.00       9         rzero3_ [474]
-----------------------------------------------
                0.00    0.00       9/9           glmapm1_ [196]
[475]    0.0    0.00    0.00       9         subcol4_ [475]
-----------------------------------------------
                0.00    0.00       3/8           h1mg_setup_mask_ [207]
                0.00    0.00       5/8           hsmg_setup_mask_ [197]
[476]    0.0    0.00    0.00       8         hsmg_dsprod_ [476]
                0.00    0.00       8/2250        nekgsync_ [338]
-----------------------------------------------
                0.00    0.00       8/8           hsmg_setup_intp_ [495]
[477]    0.0    0.00    0.00       8         hsmg_setup_intpm_ [477]
                0.00    0.00      30/4688        fd_weights_full_ [329]
-----------------------------------------------
                0.00    0.00       1/8           setup_topo_ [136]
                0.00    0.00       1/8           set_up_h1_crs_ [122]
                0.00    0.00       3/8           setinvm_ [206]
                0.00    0.00       3/8           compute_cfl_ [57]
[478]    0.0    0.00    0.00       8         invcol1_ [478]
-----------------------------------------------
                0.00    0.00       6/6           genwz_ [282]
[479]    0.0    0.00    0.00       6         dgll_ [479]
                0.00    0.00     360/720         pnleg_ [365]
-----------------------------------------------
                0.00    0.00       6/6           crystal_setup_ [494]
[480]    0.0    0.00    0.00       6         jl_fail [480]
-----------------------------------------------
                0.00    0.00       6/6           area3_ [485]
[481]    0.0    0.00    0.00       6         unitvec_ [481]
-----------------------------------------------
                0.00    0.00       1/5           gs_aux [27]
                0.00    0.00       4/5           cr_exec [181]
[482]    0.0    0.00    0.00       5         gather_int_add [482]
-----------------------------------------------
                0.00    0.00       1/5           gs_aux [27]
                0.00    0.00       4/5           cr_exec [181]
[483]    0.0    0.00    0.00       5         gather_int_bpr [483]
-----------------------------------------------
                0.00    0.00       4/4           dlamc2_ [509]
[484]    0.0    0.00    0.00       4         dlamc4_ [484]
                0.00    0.00   17164/19497       dlamc3_ [314]
-----------------------------------------------
                0.00    0.00       3/3           setarea_ [201]
[485]    0.0    0.00    0.00       3         area3_ [485]
                0.00    0.00     585/585         vcross_ [374]
                0.00    0.00     576/576         facexv_ [375]
                0.00    0.00       9/27          vdot3_ [440]
                0.00    0.00       6/6           unitvec_ [481]
-----------------------------------------------
                0.00    0.00       3/3           compute_cfl_ [57]
[486]    0.0    0.00    0.00       3         getdr_ [486]
-----------------------------------------------
                0.00    0.00       3/3           h1mg_setup_schwarz_wt_1_ [189]
[487]    0.0    0.00    0.00       3         hsmg_schwarz_toreg3d_ [487]
-----------------------------------------------
                0.00    0.00       3/3           jl_sparse_cholesky_factor [497]
[488]    0.0    0.00    0.00       3         jl_findpts_el_eval_2 [488]
-----------------------------------------------
                0.00    0.00       1/3           gs_free_ [268]
                0.00    0.00       2/3           jl_crs_setup [147]
[489]    0.0    0.00    0.00       3         jl_gs_free [489]
                0.00    0.00       2/12          cr_free [459]
-----------------------------------------------
                0.00    0.00       3/3           jl_obbox_calc_3 [154]
