Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/8736        get_vert_map_ [288]
                0.00    0.00       1/8736        hash_build_3 [286]
                0.00    0.00       2/8736        jl_crs_setup [182]
                0.00    0.00       3/8736        apply_m_Asl [284]
                0.00    0.00      14/8736        cr_setup [123]
                0.00    0.00      14/8736        nonzero_ids [266]
                0.00    0.00      14/8736        gs_setup_aux [84]
                0.00    0.00      42/8736        shared_ids [144]
                0.00    0.00      52/8736        fgs_check_parms [254]
                0.00    0.00     168/8736        pw_setup [213]
                0.00    0.00     420/8736        cr_learn [178]
                0.00    0.00    2001/8736        interp_u_for_adv_ [17]
                0.00    0.00    2001/8736        crystal_tuple_sort_ [122]
                0.00    0.00    2001/8736        jl_findpts_3 [54]
                0.00    0.00    2002/8736        jl_findpts_local_3 [72]
[133]    0.0    0.02    0.00    8736         jl_sarray_permute_ [133]
-----------------------------------------------
                0.02    0.00    1999/1999        setbd_ [25]
[134]    0.0    0.02    0.00    1999         lu_ [134]
-----------------------------------------------
                0.00    0.00       1/151         jl_sortv_ull [274]
                0.02    0.00     150/151         jl_sortp_ull [126]
[135]    0.0    0.02    0.00     151         radix_count_ull [135]
-----------------------------------------------
                0.00    0.00       1/6070        gs_free_ [301]
                0.00    0.00       2/6070        gs_op_many_ [243]
                0.00    0.00      67/6070        gs_op_ [269]
                0.02    0.00    6000/6070        gs_op_fields_ [125]
[136]    0.0    0.02    0.00    6070         fgs_check_handle [136]
-----------------------------------------------
                0.00    0.02       1/1           nek_init_ [49]
[137]    0.0    0.00    0.02       1         setup_topo_ [137]
                0.00    0.01       1/1           genxyzl_ [186]
                0.00    0.01       1/11          setupds_ [94]
                0.00    0.00       1/1           setside_ [217]
                0.00    0.00       1/1           setedge_ [251]
                0.00    0.00       1/30          dssum_ [142]
                0.00    0.00       1/5           get_vert_ [287]
                0.00    0.00       1/2027        glmax_ [291]
                0.00    0.00       1/1           verrhe_ [328]
                0.00    0.00       1/1           initds_ [532]
                0.00    0.00       1/300         dsset_ [406]
                0.00    0.00       1/1           setcdof_ [555]
                0.00    0.00       1/1           chkaxcb_ [509]
                0.00    0.00       1/31          rone_ [444]
                0.00    0.00       1/8           invcol1_ [484]
-----------------------------------------------
                0.00    0.02       1/1           nek_init_ [49]
[138]    0.0    0.00    0.02       1         readat_ [138]
                0.01    0.00       1/1           rdparam_ [172]
                0.00    0.00       1/1           rdmatp_ [224]
                0.00    0.00       1/1           rdbdry_ [236]
                0.00    0.00       1/1           rdcurve_ [237]
                0.00    0.00       1/1           mapelpr_ [248]
                0.00    0.00       1/1           rdhist_ [250]
                0.00    0.00       1/1           chk_nel_ [326]
                0.00    0.00       1/1           rdobj_ [329]
                0.00    0.00       1/1           rdicdf_ [331]
                0.00    0.00       1/1           rdout_ [332]
                0.00    0.00      21/3924203     dnekclock_ [335]
                0.00    0.00       5/30          bcast_ [445]
                0.00    0.00       2/2250        nekgsync_ [358]
                0.00    0.00       1/1           rdmesh_ [550]
                0.00    0.00       1/1           cscan_ [512]
-----------------------------------------------
                0.01    0.01       1/1           nek_init_ [49]
[139]    0.0    0.01    0.01       1         setup_cmt_commo_ [139]
                0.00    0.01       1/1           setup_cmt_gs_ [189]
-----------------------------------------------
                0.00    0.02       1/1           nek_init_ [49]
[140]    0.0    0.00    0.02       1         initdat_ [140]
                0.02    0.00      13/20448       rzero_ [5]
                0.00    0.00       1/160         blank_ [414]
-----------------------------------------------
                0.00    0.01       1/1           stokes_particles_ [12]
[141]    0.0    0.00    0.01       1         init_stokes_particles_ [141]
                0.01    0.00  192000/192000      ran2_ [153]
                0.00    0.00       1/2001        interp_u_for_adv_ [17]
                0.00    0.00       1/1           set_part_pointers_ [553]
-----------------------------------------------
                0.00    0.00       1/30          setup_topo_ [137]
                0.00    0.00       1/30          startx1_ [192]
                0.00    0.00       1/30          setics_ [124]
                0.00    0.00       1/30          swap_lengths_ [260]
                0.00    0.00       2/30          vrdsmsh_ [149]
                0.00    0.00       2/30          dsavg_ [246]
                0.00    0.00       3/30          setinvm_ [231]
                0.00    0.01      19/30          gammam1_ [102]
[142]    0.0    0.00    0.01      30         dssum_ [142]
                0.00    0.01      30/71          jl_gs [111]
                0.00    0.00      30/67          gs_op_ [269]
                0.00    0.00      60/3924203     dnekclock_ [335]
                0.00    0.00      30/2250        nekgsync_ [358]
-----------------------------------------------
                0.00    0.01       1/1           set_up_h1_crs_ [118]
[143]    0.0    0.00    0.01       1         get_local_crs_galerkin_ [143]
                0.00    0.01       8/27          axhelm_ [109]
                0.00    0.00       8/8           gen_crs_basis_ [235]
                0.00    0.00     128/8248931     copy_ [76]
                0.00    0.00    1024/1024        vlsc2_ [373]
-----------------------------------------------
                0.00    0.01      14/14          gs_setup_aux [84]
[144]    0.0    0.00    0.01      14         shared_ids [144]
                0.01    0.00      14/14          jl_comm_scan [167]
                0.00    0.00      28/4031        jl_sarray_transfer_ [78]
                0.00    0.00      28/15106       jl_sortp_ui [79]
                0.00    0.00      42/8736        jl_sarray_permute_ [133]
                0.00    0.00      28/18318       jl_sortp_ull [126]
                0.00    0.00      56/6534        fgs_check_parms [254]
                0.00    0.00      17/12522       allreduce_setup [252]
                0.00    0.00      42/8736        jl_sarray_permute_buf_ [347]
-----------------------------------------------
                0.00    0.01      19/19          jl_findpts_local_3 [72]
[145]    0.0    0.00    0.01      19         jl_findpts_el_3 [145]
                0.00    0.01      38/38          findpt_vol [147]
                0.00    0.00      37/37          findpt_edge [267]
                0.00    0.00      56/56          findpt_face [271]
                0.00    0.00    9664/9664        pt_flags_to_bin [346]
-----------------------------------------------
                0.00    0.01       1/1           h1mg_setup_ [66]
[146]    0.0    0.00    0.01       1         mg_set_gb_ [146]
                0.01    0.00      16/16          gxfer_e_ [166]
                0.00    0.00      32/32          mg_intp_gfc_e_ [275]
                0.00    0.00      32/32          mg_intp_fc_e_ [293]
                0.00    0.00      64/64          mg_scale_mass_ [303]
                0.00    0.00      16/8248931     copy_ [76]
-----------------------------------------------
                0.00    0.01      38/38          jl_findpts_el_3 [145]
[147]    0.0    0.00    0.01      38         findpt_vol [147]
                0.00    0.01   13191/13596       tensor_mtxv [194]
                0.00    0.00   13305/52552334     mxf6_ [6]
